Class,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21,x22,y22,x23,y23,x24,y24,x25,y25,x26,y26,x27,y27,x28,y28,x29,y29,x30,y30,x31,y31,x32,y32,x33,y33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
warrior2,0.469699651,0.233091831,0.482702464,0.213271737,0.488041341,0.212425679,0.493559331,0.211565763,0.474203944,0.214042425,0.473139077,0.213713408,0.472345918,0.213197142,0.514715433,0.220883965,0.490552872,0.219581336,0.48204124,0.252294421,0.470726013,0.252259374,0.580923855,0.333827823,0.441511035,0.338453561,0.703822255,0.315399498,0.330628097,0.360874385,0.816136181,0.311215609,0.231163412,0.34781611,0.847862542,0.311091602,0.196948647,0.351251513,0.851846516,0.309339553,0.194939941,0.348098934,0.839131236,0.311990678,0.207495779,0.34806639,0.578834772,0.632887542,0.494641304,0.636731744,0.714944661,0.774805069,0.336727619,0.645549953,0.852067351,0.901620686,0.314511359,0.894340396,0.866280735,0.919123948,0.328547388,0.935698092,0.889262557,0.95334208,0.245123357,0.942369044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
warrior2,0.535085082,0.307432413,0.517102659,0.307183176,0.51671809,0.308217585,0.51645422,0.309151739,0.515074193,0.308995783,0.513296664,0.31139648,0.511470914,0.313852787,0.513740957,0.328651965,0.505936265,0.335689962,0.546122074,0.322712004,0.542699516,0.326048166,0.554208398,0.393452764,0.521184981,0.402679592,0.559663177,0.266224474,0.549568713,0.258169204,0.561267912,0.145941377,0.555161893,0.134973407,0.554152012,0.110682547,0.549206495,0.096879065,0.548394382,0.111273222,0.541963756,0.096181333,0.549449205,0.126482427,0.542813659,0.11074388,0.567148805,0.65982008,0.5039922,0.665075898,0.748004973,0.697882116,0.339772642,0.77811259,0.736104548,0.892246902,0.199895367,0.888424098,0.708200336,0.923507869,0.175409675,0.902245522,0.82058388,0.932698488,0.204156041,0.945655584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
warrior2,0.516388714,0.194912553,0.51160866,0.175711781,0.51184541,0.175763249,0.511908293,0.175818458,0.505936146,0.174921036,0.50300777,0.174558312,0.498796999,0.17391488,0.496206433,0.184150577,0.4767766,0.183417737,0.514752865,0.216492116,0.506972671,0.21702531,0.541209877,0.300539047,0.40829438,0.302600622,0.655857742,0.281378031,0.299444079,0.290406883,0.741978407,0.267109752,0.203954816,0.290660709,0.773788631,0.264947444,0.173166215,0.291654617,0.778676212,0.263885319,0.172496557,0.289216816,0.766109645,0.267840177,0.183795497,0.291101098,0.500612319,0.610684991,0.427114308,0.601477504,0.644032359,0.690852463,0.315045297,0.76800859,0.671629548,0.922633886,0.19959867,0.921512485,0.65531683,0.968435884,0.184515953,0.944252729,0.736616671,0.965365052,0.191738084,0.97336638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
warrior2,0.533690512,0.251612395,0.526485205,0.23390989,0.525576711,0.233486682,0.524547338,0.233023018,0.523563206,0.234197378,0.520955265,0.234264374,0.518342733,0.234487072,0.510159731,0.244834289,0.501748562,0.249522001,0.531916797,0.271900386,0.528110504,0.273656905,0.543988466,0.358317196,0.450006187,0.360282302,0.623109818,0.342985392,0.359986663,0.348302662,0.699298263,0.309755415,0.285794079,0.353491455,0.721553802,0.308898091,0.262140393,0.34683463,0.724090517,0.305258751,0.259178519,0.344612777,0.715567172,0.307792544,0.266776294,0.351207316,0.531440616,0.638166726,0.465753525,0.646533251,0.648387372,0.677257061,0.377335906,0.776947141,0.659623623,0.884832501,0.286051154,0.888572335,0.645156741,0.919570208,0.277200103,0.907423317,0.710201979,0.923184574,0.267297149,0.938739955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
warrior2,0.734762907,0.358147323,0.727761924,0.346745074,0.726560354,0.346519083,0.725032091,0.346314162,0.725908339,0.347290635,0.723385572,0.3474181,0.720399439,0.34778741,0.708100379,0.355936766,0.703059435,0.359021366,0.732477605,0.371604294,0.72972101,0.371832699,0.704786718,0.418353379,0.69066751,0.422073454,0.717745423,0.31684792,0.724168539,0.305385232,0.738107979,0.211530149,0.740598083,0.193565607,0.737208426,0.183216065,0.742961466,0.161026657,0.735078454,0.178523645,0.737629533,0.15942505,0.735872149,0.190328956,0.737328649,0.170879856,0.730422378,0.644493043,0.69032532,0.652543545,0.833471417,0.722222924,0.604622245,0.781824231,0.839032412,0.880735099,0.519393444,0.880334258,0.821419358,0.90286696,0.499067992,0.897557735,0.891044319,0.904861331,0.533778846,0.929751635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
warrior2,0.453390598,0.289676428,0.459648788,0.271147549,0.462258965,0.27040121,0.465029061,0.269849211,0.455984026,0.271991134,0.455708086,0.27199468,0.455538094,0.271964669,0.482850164,0.278328568,0.466691315,0.278761476,0.46045512,0.308742285,0.455180258,0.307372093,0.532428741,0.377214402,0.432101905,0.37365061,0.583753228,0.416758478,0.359818995,0.37421456,0.627902806,0.390402824,0.287830472,0.370910615,0.639914632,0.379003346,0.264986157,0.374473691,0.640516043,0.3717767,0.262537718,0.372165143,0.635089636,0.378346503,0.27107203,0.372539341,0.519557238,0.641517937,0.459454954,0.63731581,0.582722425,0.758878767,0.364009619,0.689053237,0.660054028,0.86055398,0.355367213,0.876371503,0.670958996,0.885953426,0.365333885,0.905875623,0.666831255,0.910405457,0.30574432,0.905920088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
warrior2,0.552574277,0.137876242,0.553093851,0.122427434,0.556273103,0.122948557,0.559152961,0.123334616,0.536906779,0.120135635,0.529518545,0.119495302,0.520506799,0.119082384,0.55043608,0.131087899,0.494936794,0.127920002,0.555580974,0.161287695,0.536222339,0.159511328,0.582162142,0.253771722,0.427737206,0.239983201,0.668016195,0.265514493,0.358324438,0.247004256,0.766757905,0.235197157,0.310761333,0.230647504,0.798474848,0.237185314,0.282513052,0.228083953,0.797875345,0.229809389,0.283692241,0.227542907,0.78489697,0.231963232,0.294080317,0.231012836,0.539972961,0.519295573,0.441907972,0.520505607,0.664670527,0.603505075,0.3839975,0.650838137,0.652426004,0.812143087,0.302088469,0.761842012,0.629898548,0.840456486,0.301541209,0.785099626,0.716285765,0.860063612,0.237083882,0.793015838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
warrior2,0.433814287,0.378906727,0.437180191,0.363416195,0.441018462,0.361726016,0.445117354,0.359782815,0.429795444,0.363201976,0.428294539,0.361461759,0.426653624,0.359671414,0.469535798,0.345775843,0.437887073,0.347630411,0.447802663,0.382828832,0.437879652,0.382437676,0.562682807,0.382691622,0.43679592,0.361864924,0.563346326,0.398627102,0.333987027,0.38591224,0.472485244,0.382894278,0.234087467,0.380463481,0.460323334,0.382835537,0.207719952,0.373127133,0.456437826,0.371130586,0.207640737,0.367046118,0.458403498,0.371560991,0.219564348,0.369705558,0.637036979,0.465109468,0.589061677,0.433687896,0.610981226,0.641881585,0.606034279,0.402620435,0.585613906,0.808538437,0.684788167,0.381351203,0.593530059,0.82992816,0.696014225,0.379284024,0.527376473,0.857997835,0.720911622,0.386082262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
warrior2,0.323179126,0.216430053,0.335419476,0.207879171,0.338595033,0.207936898,0.34174943,0.207958668,0.332809061,0.20738776,0.334272355,0.207145646,0.335828185,0.206897289,0.363344252,0.212864652,0.356067002,0.212515667,0.333125621,0.227029502,0.329642475,0.226868674,0.442172021,0.276369274,0.322238743,0.280883908,0.556913316,0.27622965,0.205042213,0.274556875,0.657550573,0.272209764,0.105170548,0.259340286,0.68556118,0.272854447,0.070277989,0.256283969,0.689229071,0.270333588,0.068013132,0.255848169,0.678472281,0.27198714,0.080234319,0.257630587,0.434234172,0.430113763,0.370981544,0.430761486,0.57834363,0.502696395,0.210362568,0.434969693,0.718221486,0.567116857,0.204989269,0.562966049,0.742877483,0.578822374,0.225041032,0.585948646,0.714765549,0.585838318,0.131037831,0.586600602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
warrior2,0.565143466,0.118765742,0.556457341,0.09676674,0.555270314,0.096487463,0.553793252,0.095961928,0.55371362,0.096685857,0.550524235,0.096387804,0.546929061,0.096131623,0.536329806,0.107934646,0.525825083,0.109814227,0.561339378,0.142426938,0.556011975,0.143308818,0.577962458,0.242436588,0.455659479,0.237656221,0.681182981,0.229310304,0.35512495,0.235842109,0.767921329,0.211404458,0.265474826,0.222626656,0.796680689,0.207711324,0.236331731,0.217402518,0.801418126,0.204656869,0.233762786,0.212637395,0.790676236,0.208869264,0.243284628,0.217630118,0.558876097,0.604005456,0.47860834,0.609336138,0.696323216,0.630625606,0.369470954,0.769587338,0.709862471,0.89240694,0.259933472,0.903547287,0.691818595,0.937425554,0.24493283,0.927349329,0.776302934,0.951545238,0.241213426,0.969749153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
warrior2,0.580010653,0.15506801,0.573049188,0.131878853,0.573122203,0.130664289,0.573113739,0.129281163,0.567081809,0.134874046,0.562647939,0.135641009,0.557483912,0.136262298,0.560127437,0.136475623,0.533280551,0.150192499,0.579345703,0.176114321,0.571765482,0.178221762,0.602000177,0.252896935,0.470200181,0.247952312,0.700352609,0.267108649,0.372277647,0.227079347,0.790618181,0.235496119,0.277954727,0.200301975,0.819386482,0.237778425,0.24729231,0.205431253,0.822151065,0.233928531,0.246149898,0.20471862,0.81275624,0.236340359,0.254767478,0.205257803,0.561159372,0.555813789,0.479483157,0.556070149,0.696329772,0.581471562,0.387827933,0.738155961,0.716672063,0.833732426,0.26298818,0.846887946,0.700747848,0.879212618,0.247699812,0.856764078,0.784211755,0.878558755,0.22172758,0.904791474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
warrior2,0.492376804,0.116724163,0.505766153,0.096525937,0.512576222,0.096946783,0.520192087,0.09748897,0.48446402,0.095127791,0.477254659,0.09450087,0.47026962,0.094135948,0.535979688,0.105492622,0.461158872,0.104262561,0.507945895,0.139669746,0.479797065,0.138261646,0.599394619,0.212340847,0.398138106,0.210017264,0.746687055,0.211261615,0.257297903,0.215343237,0.882386327,0.21888271,0.119867355,0.226054013,0.920572996,0.221617848,0.067321539,0.218699753,0.924324393,0.219804049,0.060396791,0.217523009,0.912138462,0.222076267,0.076742113,0.224700913,0.579056621,0.536477506,0.455997348,0.524188459,0.717221677,0.71134299,0.271486729,0.583740234,0.893564045,0.875883877,0.258425415,0.800979614,0.916994929,0.895470977,0.280921221,0.835295379,0.891086698,0.958161592,0.156781524,0.836552739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
warrior2,0.551339746,0.357773095,0.558378816,0.344374031,0.561935544,0.343749702,0.565799117,0.342927635,0.552141488,0.345366657,0.550902247,0.345278174,0.549797654,0.345163733,0.582921207,0.346740276,0.559983134,0.348939985,0.559954941,0.371554732,0.552535772,0.372042447,0.632768631,0.432398051,0.533256948,0.427836001,0.694595814,0.428407252,0.460112602,0.414820492,0.748048782,0.429077625,0.404113412,0.412727505,0.765830874,0.434275925,0.378959119,0.415193826,0.766256928,0.43002212,0.378451407,0.412510693,0.759745479,0.429395139,0.387215734,0.413503736,0.623164535,0.654872596,0.558143198,0.650443554,0.668103158,0.751657963,0.45630461,0.701200366,0.713739097,0.818631709,0.4609496,0.876712143,0.716292739,0.827192187,0.472247958,0.901881933,0.734794021,0.825098157,0.408310145,0.924023867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
warrior2,0.446854323,0.154229134,0.454629749,0.132379919,0.458461791,0.131619275,0.46302712,0.130883843,0.439214557,0.135599673,0.434383333,0.136963278,0.430175871,0.138522804,0.470631272,0.140455276,0.426453263,0.151259899,0.456557184,0.175690085,0.439545572,0.179208905,0.510256529,0.290679693,0.394514978,0.295976728,0.55327642,0.42810154,0.348002791,0.435357869,0.471066475,0.421925098,0.433129549,0.427838683,0.458734661,0.390171289,0.448864192,0.394255072,0.458170593,0.379710495,0.449662775,0.386926353,0.461178303,0.394211113,0.447672844,0.400175691,0.491529495,0.595751107,0.412972182,0.587044895,0.60243398,0.73963511,0.281224877,0.639082909,0.707498372,0.872630715,0.267352939,0.889990747,0.714209795,0.884535193,0.28206718,0.931322694,0.736709952,0.940753162,0.207568377,0.935331941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
warrior2,0.58362639,0.150273979,0.567092359,0.134892553,0.562635064,0.135194689,0.558245242,0.135522306,0.574107647,0.135679722,0.574625909,0.13643074,0.575189173,0.137143344,0.538553119,0.148143321,0.562516809,0.146626264,0.576870263,0.168517873,0.583580196,0.167286322,0.436764598,0.23515892,0.614542305,0.225136906,0.280617893,0.23801747,0.75582999,0.221301988,0.124040127,0.232041314,0.890970588,0.219647139,0.085097134,0.237480089,0.931441665,0.226813257,0.080723405,0.228296548,0.931901932,0.222670048,0.092552662,0.228296906,0.918054342,0.222481757,0.481381148,0.491925538,0.572972357,0.49020952,0.277322292,0.614326358,0.790270746,0.534303904,0.161129743,0.751538396,0.87307328,0.759653807,0.14662087,0.790278792,0.859591603,0.807270885,0.121804446,0.739069998,0.950883746,0.784281611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
warrior2,0.467072099,0.165751696,0.48355636,0.142041862,0.488381714,0.143133223,0.493999064,0.144028902,0.477679491,0.139774263,0.478258312,0.139454126,0.479088366,0.139010072,0.524708509,0.169260502,0.502648473,0.16128993,0.476384342,0.19776535,0.469082832,0.197665349,0.60237366,0.328669041,0.441996962,0.327626705,0.717729628,0.297182322,0.32827574,0.270693511,0.827614427,0.263391435,0.216136664,0.208274305,0.867748618,0.263103992,0.179098457,0.195885494,0.869543254,0.256826282,0.177351803,0.191443607,0.854906857,0.261041939,0.189324319,0.197975159,0.589623392,0.778877795,0.487418115,0.781743944,0.705145895,0.991484821,0.379911602,0.840364397,0.682879567,0.853740633,0.503121018,0.8932603,0.678960085,0.798098564,0.518169165,0.87414372,0.65296638,0.873080015,0.534888566,0.937477767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
warrior2,0.524948001,0.213371158,0.51508975,0.198312715,0.510362625,0.198675036,0.494624734,0.19954285,0.529010475,0.197823912,0.528641701,0.198091388,0.528026283,0.198328435,0.482712865,0.210859254,0.521900177,0.211163297,0.506839812,0.232936919,0.526430905,0.23362419,0.419017285,0.332486838,0.566625714,0.313896477,0.299548,0.36876449,0.718777061,0.287178814,0.142632723,0.359035403,0.826033235,0.279535145,0.098763734,0.343783021,0.836714149,0.303538263,0.091766506,0.325848162,0.830964029,0.290837109,0.110244513,0.333186567,0.815151572,0.298975229,0.45091477,0.580180466,0.535628259,0.570131004,0.301531792,0.700936437,0.748959184,0.621562123,0.148478925,0.807901561,0.760070086,0.827198863,0.167621434,0.855965018,0.738399863,0.867221594,0.172990859,0.83581984,0.845666289,0.86365819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
warrior2,0.439525485,0.329697222,0.452027112,0.322012752,0.45309782,0.323458731,0.454162449,0.325023293,0.452207744,0.322532237,0.453310966,0.324364275,0.454438657,0.326304823,0.462027758,0.34467864,0.46276024,0.344775409,0.437112123,0.347951621,0.437474757,0.348341256,0.451459855,0.414093018,0.458219796,0.433883727,0.439455509,0.264280379,0.445397228,0.276554137,0.444815904,0.124574542,0.44570443,0.140354753,0.447291255,0.084935658,0.448334903,0.101181515,0.453147948,0.082627535,0.45191738,0.092033148,0.452741951,0.095761597,0.451679587,0.108826399,0.457148582,0.726945877,0.426570624,0.720523655,0.581019521,0.844530582,0.304102212,0.688499749,0.736384273,0.872827828,0.333013654,0.888262987,0.760179758,0.852106571,0.350618184,0.926944613,0.741511524,0.944547057,0.272364795,0.929411411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
warrior2,0.473320782,0.197120756,0.483117938,0.182388842,0.486053973,0.182779819,0.489560157,0.183235407,0.479987562,0.181106627,0.480467021,0.180729419,0.481071234,0.18031469,0.510175705,0.195309222,0.494978577,0.190950364,0.479907423,0.216327548,0.474428177,0.215269864,0.575292349,0.294788837,0.458019435,0.297503769,0.663161814,0.320339173,0.370230794,0.302564561,0.752907753,0.311157048,0.28174895,0.273400038,0.780282319,0.311349452,0.25416854,0.270245403,0.783410072,0.306585968,0.251960695,0.26474905,0.771746516,0.307305843,0.259173095,0.267181993,0.569115222,0.560098708,0.495424807,0.559765816,0.675568938,0.693828166,0.374868393,0.603032708,0.791728199,0.804878652,0.337348461,0.810205579,0.802891552,0.81901288,0.348804832,0.840656877,0.803194046,0.85848099,0.275271207,0.842346013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
warrior2,0.453520507,0.16695866,0.454642713,0.151281983,0.453428239,0.151679724,0.451989114,0.152044892,0.460763663,0.150578171,0.464132965,0.150700539,0.467608571,0.15093267,0.458484918,0.157834619,0.482709229,0.157265425,0.45393604,0.180524036,0.461374491,0.179852247,0.409901261,0.248180389,0.564689755,0.244323343,0.295048594,0.239160895,0.674447298,0.227350235,0.206192106,0.236819655,0.773430407,0.215388954,0.174454272,0.249983847,0.80687207,0.219169885,0.172216654,0.242396861,0.808961749,0.209572628,0.182236284,0.24070394,0.796257079,0.210957587,0.4616234,0.549030125,0.549325585,0.545262575,0.286464155,0.599405944,0.678583026,0.699737072,0.279958367,0.828393817,0.805705667,0.835927486,0.296141416,0.866595268,0.82463479,0.870931983,0.21514973,0.850610077,0.821501434,0.8500458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
warrior2,0.428637892,0.322751641,0.445124924,0.305427909,0.450378358,0.306500554,0.455578387,0.307307065,0.43723014,0.302012801,0.436876357,0.300954312,0.436614811,0.299783945,0.484757751,0.320681602,0.461720854,0.311839968,0.439522058,0.345038772,0.429700136,0.343832135,0.570821881,0.411470324,0.425246626,0.401943237,0.745262921,0.427909046,0.290344328,0.396160364,0.89628458,0.452833682,0.167954415,0.380123526,0.941328764,0.45522663,0.127327502,0.373798907,0.947856665,0.452189356,0.124764286,0.373249054,0.930331409,0.45608902,0.139923841,0.379046798,0.571051538,0.706074357,0.464812666,0.700753808,0.744209409,0.830425739,0.28826195,0.781313121,0.907749534,0.955729723,0.252835989,0.974274576,0.922988296,0.9651528,0.270577699,0.989300489,0.938532233,0.99683708,0.168996423,1.039882421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
warrior2,0.440281659,0.252897978,0.455134064,0.237150818,0.458998829,0.237050831,0.463090539,0.237030059,0.450526744,0.236978307,0.451067895,0.236611098,0.451774836,0.236095369,0.487286955,0.247781947,0.470289052,0.245954394,0.449146509,0.270188481,0.441725284,0.269519836,0.559305131,0.34416014,0.414636493,0.341235131,0.68674314,0.333398521,0.298896492,0.331505209,0.796871126,0.33421275,0.186023235,0.306762427,0.830598652,0.334493071,0.147026181,0.301274151,0.832532644,0.33011356,0.143229574,0.297338396,0.820245922,0.332515389,0.155823827,0.301825941,0.52878499,0.611379266,0.436106294,0.60280937,0.651775837,0.730910301,0.275655597,0.656628132,0.776398301,0.845962763,0.249523699,0.849475384,0.787419558,0.858999014,0.262402892,0.88127923,0.798937678,0.894562066,0.173315853,0.880721927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
warrior2,0.556746721,0.385326922,0.562376797,0.375832796,0.56608814,0.376016229,0.569528162,0.376069367,0.546379685,0.374499112,0.539313912,0.373984754,0.532505751,0.373587877,0.571796238,0.378572971,0.516813993,0.374777198,0.563301802,0.396681368,0.542781711,0.396291018,0.601081133,0.430143952,0.450968355,0.422754437,0.724102557,0.424832433,0.334595025,0.416286945,0.829208434,0.416946888,0.223114282,0.405725896,0.864590764,0.416590452,0.188243389,0.404338419,0.868131399,0.413614988,0.189197123,0.401196271,0.855120361,0.414299726,0.200759023,0.403299809,0.539155841,0.594565034,0.446406484,0.593703985,0.691007137,0.637274742,0.351603478,0.67182219,0.700105846,0.751687527,0.239808798,0.749776125,0.686122954,0.767844856,0.225144848,0.762113988,0.752539873,0.782502294,0.225913286,0.782322168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
warrior2,0.508059621,0.310014069,0.522589684,0.308299899,0.524906397,0.312047422,0.527446985,0.316125184,0.518801689,0.304582804,0.518198729,0.305404454,0.517827749,0.306410998,0.53571701,0.345825642,0.524633765,0.330012679,0.505898714,0.332602173,0.501274884,0.327545881,0.545542657,0.469301224,0.467159271,0.377882928,0.562864363,0.607203484,0.463094264,0.247640401,0.589953125,0.725060225,0.485331535,0.130952179,0.598807156,0.751762509,0.493409306,0.102106571,0.600093424,0.752645969,0.500959575,0.100378335,0.596138835,0.746162832,0.499992251,0.109579086,0.481976897,0.667396963,0.418225944,0.650299251,0.59081763,0.788572609,0.290735275,0.684265196,0.690275192,0.878408551,0.273749828,0.880669951,0.704512477,0.894363165,0.28445521,0.913486958,0.712564468,0.92416966,0.221208721,0.921217144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
warrior2,0.508059621,0.310014069,0.522589684,0.308299899,0.524906397,0.312047422,0.527446985,0.316125184,0.518801689,0.304582804,0.518198729,0.305404454,0.517827749,0.306410998,0.53571701,0.345825642,0.524633765,0.330012679,0.505898714,0.332602173,0.501274884,0.327545881,0.545542657,0.469301224,0.467159271,0.377882928,0.562864363,0.607203484,0.463094264,0.247640401,0.589953125,0.725060225,0.485331535,0.130952179,0.598807156,0.751762509,0.493409306,0.102106571,0.600093424,0.752645969,0.500959575,0.100378335,0.596138835,0.746162832,0.499992251,0.109579086,0.481976897,0.667396963,0.418225944,0.650299251,0.59081763,0.788572609,0.290735275,0.684265196,0.690275192,0.878408551,0.273749828,0.880669951,0.704512477,0.894363165,0.28445521,0.913486958,0.712564468,0.92416966,0.221208721,0.921217144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
warrior2,0.446268439,0.209254026,0.457472056,0.18984428,0.460519612,0.189774796,0.46372053,0.189888909,0.455520332,0.189398527,0.456930906,0.188977897,0.458528697,0.188585162,0.485161275,0.202696517,0.476305574,0.19895117,0.453967303,0.228707314,0.451483458,0.229020059,0.548273683,0.321876615,0.427911937,0.30099529,0.673911452,0.339918196,0.317339748,0.286339313,0.784423351,0.34049955,0.240507245,0.260796696,0.809914827,0.33436355,0.211775064,0.253289193,0.811501026,0.330524951,0.219885498,0.250757158,0.799491405,0.33550635,0.227876812,0.256945908,0.522293389,0.615523219,0.450881928,0.614292026,0.62246865,0.777174711,0.326723158,0.697013974,0.772986174,0.912583709,0.330324709,0.913649797,0.802872181,0.925454617,0.346337438,0.954479396,0.775800407,0.977575421,0.24200654,0.94448632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
warrior2,0.453851461,0.373615175,0.463179588,0.362530321,0.466761917,0.362504661,0.470707208,0.362569958,0.457661241,0.36180833,0.456965774,0.361340493,0.456413031,0.36082083,0.490308493,0.366778851,0.470315516,0.364198983,0.462665439,0.386314988,0.454742968,0.385328948,0.552343726,0.438653708,0.432381183,0.427334309,0.645244539,0.455293983,0.347141773,0.430548131,0.721712828,0.465821326,0.259653419,0.415745556,0.745894015,0.475481331,0.228689581,0.415215492,0.74725616,0.473255545,0.227320939,0.410100996,0.737720966,0.471385419,0.237398148,0.41174072,0.522651374,0.612225056,0.447133422,0.60986799,0.587199271,0.728307009,0.360217452,0.700793505,0.635970592,0.810430884,0.378860742,0.816350937,0.636898279,0.820787013,0.394721746,0.837928414,0.652707219,0.848916471,0.325680554,0.845705748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
warrior2,0.488953143,0.22393319,0.496798396,0.200684384,0.500423789,0.19961828,0.504521012,0.198365122,0.492017508,0.201401353,0.492165238,0.201100722,0.492636651,0.200741202,0.530510187,0.199900061,0.514903069,0.203517556,0.501759768,0.243707865,0.495118141,0.244496867,0.615970671,0.317201972,0.484110624,0.32885915,0.736800253,0.310578614,0.356545508,0.336424142,0.842124224,0.312992841,0.24648273,0.36274159,0.882126629,0.31840381,0.211771816,0.361352503,0.8853935,0.315765887,0.20933117,0.360714316,0.870702982,0.318282813,0.221594989,0.365776777,0.579541624,0.629207551,0.489229321,0.62510407,0.73218596,0.59420687,0.335657358,0.750130713,0.78362,0.854127586,0.184037149,0.889539599,0.768453419,0.9001531,0.164909393,0.915623963,0.863895953,0.878359675,0.122286581,0.933709443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
warrior2,0.551339746,0.357773095,0.558378816,0.344374031,0.561935544,0.343749702,0.565799117,0.342927635,0.552141488,0.345366657,0.550902247,0.345278174,0.549797654,0.345163733,0.582921207,0.346740276,0.559983134,0.348939985,0.559954941,0.371554732,0.552535772,0.372042447,0.632768631,0.432398051,0.533256948,0.427836001,0.694595814,0.428407252,0.460112602,0.414820492,0.748048782,0.429077625,0.404113412,0.412727505,0.765830874,0.434275925,0.378959119,0.415193826,0.766256928,0.43002212,0.378451407,0.412510693,0.759745479,0.429395139,0.387215734,0.413503736,0.623164535,0.654872596,0.558143198,0.650443554,0.668103158,0.751657963,0.45630461,0.701200366,0.713739097,0.818631709,0.4609496,0.876712143,0.716292739,0.827192187,0.472247958,0.901881933,0.734794021,0.825098157,0.408310145,0.924023867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
warrior2,0.434619695,0.156840652,0.449494094,0.141021669,0.454658896,0.143335372,0.460020959,0.14577198,0.439950049,0.135761529,0.438450843,0.134398371,0.437161773,0.133180887,0.483737737,0.161435872,0.454916358,0.147824258,0.447084814,0.188625813,0.432845831,0.179858565,0.556217313,0.286794126,0.416127861,0.291772187,0.682766438,0.282987982,0.290178359,0.279278159,0.779494524,0.293647826,0.170821875,0.277664781,0.804820836,0.293112844,0.146470159,0.268629491,0.810500503,0.291809738,0.146921247,0.262015074,0.799733043,0.295872152,0.152855664,0.270443559,0.543270826,0.600436389,0.454051256,0.596217692,0.684256852,0.770353436,0.275148749,0.655151546,0.82589817,0.902720034,0.282604098,0.895738959,0.8346802,0.91576457,0.301505446,0.942725718,0.849162996,0.956512511,0.198909745,0.947743893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
